-0.75	3.21516	4.20135	5.46274	6.84892	6.84892	7.02465	7.52727	8.29759	9.78102	9.2691									
-0.75	3.21516	4.20135	5.46274	6.84892	6.84892	7.02465	7.52727	8.29759	9.78102	9.2691									
-0.75	3.21516	4.20135	5.46274	6.84892	6.84892	7.02465	7.52727	8.29759	9.78102	9.2691									
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
-0.7	3.05272	4.07838	5.36874	6.77418	6.77418	6.95181	7.45934	8.23601	9.72883	9.21401	3.05272	4.07838	5.36874	6.77418	6.95181	7.45934	8.23601	9.72883	5.36874
