0.9	4.79382	7.09812	7.60251	7.87332	9.83904	10.76231	4.79382	7.09812	7.60251	7.87332
0.9	4.79382	7.09812	7.60251	7.87332	9.83904	10.76231	4.79382	7.09812	7.60251	7.87332
0.95	4.92744	7.18904	7.68747	7.95538	9.90483	10.82249				
0.95	4.92744	7.18904	7.68747	7.95538	9.90483	10.82249				
0.95	4.92744	7.18904	7.68747	7.95538	9.90483	10.82249				
0.95	4.92744	7.18904	7.68747	7.95538	9.90483	10.82249				
0.95	4.92744	7.18904	7.68747	7.95538	9.90483	10.82249				
0.95	4.92744	7.18904	7.68747	7.95538	9.90483	10.82249				
0.95	4.92744	7.18904	7.68747	7.95538	9.90483	10.82249				
0.95	4.92744	7.18904	7.68747	7.95538	9.90483	10.82249				
1	5.06447	7.28365	7.77601	8.04098	9.97371	10.88556	5.06447	7.28365	7.77601	8.04098
